song_id,title,duration_sec,genre,album_id
2406,Alone fast,141,Pop,74
2407,Size PM agreement,222,EDM,303
2408,Life,309,Rock,34
2409,Establish budget support,170,Jazz,103
2410,Mind assume may,336,Hip-Hop,63
2411,Suddenly team,334,Hip-Hop,372
2412,Appear level whole,191,Classical,366
2413,Black when,268,R&B,140
2414,Whom easy,322,Classical,330
2415,Network agree tough,211,Hip-Hop,342
2416,East decide,223,Hip-Hop,262
2417,Happy hope so,157,Classical,233
2418,Try member,151,Jazz,251
2419,White,179,EDM,69
2420,Director,145,EDM,28
2421,How include class,247,EDM,14
2422,Different hold contain,217,R&B,348
2423,Likely health none their,159,Jazz,319
2424,Agree science fire position,144,Classical,40
2425,Light can,312,R&B,393
2426,Yet mother,322,Hip-Hop,104
2427,Republican film smile,289,Hip-Hop,252
2428,Black,186,R&B,176
2429,Maintain see ground process,259,Pop,392
2430,Thank must music,230,Pop,197
2431,Present near certain,200,Classical,193
2432,Give at dream,237,Pop,17
2433,Sometimes air court,262,EDM,400
2434,Hand anything,346,EDM,85
2435,Cause occur night,230,Rock,160
2436,Paper media,219,Hip-Hop,392
2437,Relate summer,265,EDM,252
2438,Structure significant argue,261,EDM,277
2439,Cover this,240,Hip-Hop,288
2440,Indeed treat have,249,Pop,201
2441,Most manage,246,R&B,194
2442,Day stage,293,Jazz,393
2443,Hold push what,202,Pop,15
2444,These trip source,131,Rock,188
2445,Card situation find everyone,327,EDM,299
2446,Over image tree,315,EDM,175
2447,Lawyer wind of,144,Hip-Hop,177
2448,Challenge free product,225,Jazz,29
2449,Forward across,182,Rock,121
2450,Boy that investment,199,R&B,44
2451,Also worker,136,Classical,157
2452,Moment,206,Rock,11
2453,Meet before bring,203,Pop,236
2454,Idea apply door,341,Hip-Hop,291
2455,Sure development,350,Hip-Hop,137
2456,Know animal adult,298,Hip-Hop,302
2457,Number painting middle,201,Hip-Hop,293
2458,Painting admit southern toward,202,R&B,51
2459,Mean order scientist,145,EDM,346
2460,Give,206,Hip-Hop,258
2461,Southern thousand,290,Jazz,86
2462,Purpose capital,196,Jazz,224
2463,Water expert,247,EDM,39
2464,Radio bar fine,174,Jazz,136
2465,Suggest Democrat child,196,R&B,206
2466,Nature bill,279,EDM,48
2467,Describe service push,336,R&B,49
2468,Western court,206,Jazz,35
2469,Focus,325,R&B,244
2470,Somebody whose daughter,173,Jazz,40
2471,Probably well,330,Jazz,259
2472,Gas discuss adult,230,EDM,277
2473,Environmental huge provide sport,171,Hip-Hop,206
2474,Than cell ask,279,R&B,233
2475,Happy serve,315,R&B,93
2476,Marriage study,280,EDM,265
2477,Anyone,267,Hip-Hop,110
2478,Management benefit,330,EDM,240
2479,Network,359,EDM,273
2480,Black three mean,338,Classical,223
2481,Address happy certainly type,306,EDM,31
2482,Thought artist,171,Jazz,237
2483,Instead kind system,181,Rock,383
2484,Share station green,315,Jazz,223
2485,Knowledge model,201,Classical,33
2486,This and,172,Classical,212
2487,Account order,330,Jazz,331
2488,Culture food ask military,185,EDM,308
2489,Federal red himself,223,Rock,59
2490,Positive ground trade,169,Pop,126
2491,Education people physical,238,Hip-Hop,287
2492,Blood buy,228,EDM,19
2493,Approach without hundred soon,160,Jazz,70
2494,International author,186,Classical,143
2495,Street less trip,260,Rock,330
2496,Daughter because region,304,Hip-Hop,11
2497,Official former,340,Pop,161
2498,Sport laugh,196,Classical,33
2499,Special such attack,349,Jazz,344
2500,Street summer minute,346,Pop,204
2501,Positive sometimes here,335,Rock,121
2502,Opportunity even place six,266,EDM,257
2503,Scene then another,253,EDM,298
2504,Hope room light,358,R&B,129
2505,Relationship thought,346,Pop,122
2506,Cell rate,151,Classical,161
2507,Training thousand entire,333,R&B,378
2508,Everybody nature,326,EDM,381
2509,Pattern magazine,359,Hip-Hop,112
2510,Enjoy increase road,147,Rock,110
2511,White,232,Hip-Hop,131
2512,Space eight,134,Hip-Hop,274
2513,Magazine range voice,299,Pop,163
2514,Beyond high,228,Hip-Hop,350
2515,Analysis paper,191,Classical,75
2516,It there once,241,EDM,189
2517,Throughout window girl,125,EDM,311
2518,Population return,335,EDM,340
2519,From,296,Classical,344
2520,Baby close,184,R&B,197
2521,Read lay,283,EDM,186
2522,Plant analysis exist,151,R&B,122
2523,Development within without,219,Pop,202
2524,Defense effect yeah,197,Pop,388
2525,News increase,196,Rock,83
2526,Likely hard,281,Jazz,393
2527,Sell effort try,224,Classical,18
2528,Action policy,341,Pop,400
2529,Morning early life human,240,EDM,212
2530,Discussion office,303,Hip-Hop,52
2531,Sound agency remain,298,Jazz,260
2532,Sense put,210,Hip-Hop,309
2533,Military catch,328,R&B,378
2534,Conference want event,236,EDM,15
2535,During concern method,133,EDM,329
2536,Performance alone many Democrat,281,Hip-Hop,329
2537,Reduce even,120,Hip-Hop,103
2538,Situation foreign success,198,Jazz,295
2539,Left ask,148,Rock,128
2540,Feel most stage,302,Classical,333
2541,Network after reality,153,Classical,305
2542,Everything describe people,225,Classical,164
2543,Watch,242,Classical,377
2544,Economic fire,186,Rock,352
2545,Community play the,331,Jazz,145
2546,Control trial,141,Hip-Hop,189
2547,Throw under,220,Hip-Hop,293
2548,Wear mention,125,Pop,286
2549,Wonder officer level,276,EDM,118
2550,Unit miss,238,Rock,135
2551,Wait knowledge,338,Rock,26
2552,Turn onto,278,Hip-Hop,308
2553,Home situation responsibility,158,Pop,189
2554,We,265,Pop,8
2555,Protect loss party,254,Hip-Hop,396
2556,Of rule hold,331,EDM,254
2557,Entire range,177,EDM,105
2558,Guess key,340,Classical,137
2559,Unit school,311,Hip-Hop,196
2560,Sit husband,230,Classical,106
2561,Reality scientist,175,Classical,145
2562,History get,293,Rock,215
2563,Compare those,224,Classical,75
2564,Red interesting continue under,194,Jazz,121
2565,Drop protect policy,235,Rock,190
2566,Smile call,295,EDM,235
2567,Thought Democrat,122,Hip-Hop,69
2568,Either statement successful,297,Hip-Hop,352
2569,Road house admit,302,Hip-Hop,363
2570,Personal step,308,R&B,132
2571,From leave,144,R&B,31
2572,Company whether,205,Rock,242
2573,Whether kind,275,EDM,307
2574,Cup few least,311,Classical,24
2575,Operation,184,R&B,318
2576,Believe chance provide worry,197,Hip-Hop,344
2577,Represent southern,153,R&B,22
2578,Data contain,165,Jazz,87
2579,Game way,246,Jazz,240
2580,Hundred class,142,Jazz,364
2581,Bill small there,230,Rock,134
2582,Final Republican,200,Pop,66
2583,Instead success,343,Classical,144
2584,Cup run light watch,212,Hip-Hop,145
2585,Reach quality success,276,Classical,390
2586,Another while,252,Jazz,224
2587,Garden student board,200,EDM,252
2588,Politics entire anything,158,R&B,337
2589,Mouth onto Congress,324,Hip-Hop,28
2590,Develop age,158,Pop,118
2591,High behavior phone,129,Hip-Hop,134
2592,Fine task with,300,Hip-Hop,224
2593,Yes area information,349,Hip-Hop,21
2594,Have look civil,211,EDM,288
2595,Its hour reduce,237,Hip-Hop,58
2596,Ability evidence,341,Rock,64
2597,Forget race,143,Rock,146
2598,Option both,333,Rock,384
2599,Measure action because,330,Jazz,289
2600,Outside describe,269,Rock,299
2601,Less off assume,254,Classical,293
2602,Later this then,226,Pop,127
2603,Focus first song spend,247,EDM,49
2604,Artist room,126,Jazz,349
2605,Edge own even,151,Hip-Hop,192
2606,Former form,357,Pop,166
2607,Return southern,127,Pop,236
2608,Notice try wait,288,Hip-Hop,233
2609,Bill beat,188,R&B,337
2610,Leader television tree scene,204,Pop,336
2611,May,235,Jazz,375
2612,Seem part,352,Classical,292
2613,Couple human time,174,Classical,25
2614,Different well,192,Jazz,29
2615,Education bar,138,R&B,309
2616,Family this camera,143,Hip-Hop,131
2617,Per role force,181,Classical,205
2618,Particular catch,125,Classical,107
2619,Staff degree use pressure,219,Classical,207
2620,Analysis threat,285,Classical,335
2621,Former nation door,150,Jazz,252
2622,Why industry heavy,308,Classical,159
2623,Keep person collection,274,Rock,184
2624,Operation side,144,Classical,189
2625,Money bill research,171,Hip-Hop,229
2626,Song sound write,241,Jazz,289
2627,Range establish opportunity,228,Pop,388
2628,First late plant,327,Jazz,315
2629,Heavy protect,231,EDM,219
2630,Level consider,130,R&B,175
2631,Go collection inside,293,Rock,332
2632,Test,302,Rock,254
2633,Box seat plan,281,EDM,269
2634,Vote material series,194,Hip-Hop,224
2635,Huge task,352,Classical,245
2636,Institution cut,158,Rock,351
2637,Federal enjoy trial,335,Rock,268
2638,Social reveal,195,R&B,25
2639,Society hot across,139,Pop,263
2640,Evening almost bag,250,Hip-Hop,212
2641,Doctor here someone,238,EDM,369
2642,Product fast act throughout,328,Jazz,182
2643,Threat key,269,Pop,394
2644,President kitchen,124,Pop,380
2645,Loss,238,Rock,94
2646,Miss care computer,131,Pop,214
2647,Begin the,196,Jazz,301
2648,Ask consider,236,Classical,344
2649,Ask everyone,279,Classical,136
2650,Foreign,355,Classical,96
2651,Little her,167,Pop,383
2652,Consumer my fill,186,Classical,345
2653,Create,231,R&B,10
2654,Guess stay,221,Pop,7
2655,Direction feeling,287,Hip-Hop,236
2656,Trade person factor money,223,Classical,337
2657,Administration add Congress,274,EDM,250
2658,Pm difference change,278,Classical,316
2659,Against especially,296,EDM,354
2660,Face anything money,221,Classical,155
2661,Blood between this,152,Rock,8
2662,Tax indeed lead,148,Classical,9
2663,Laugh lose,168,Classical,14
2664,Final deep,243,EDM,75
2665,Source make certain mission,181,Hip-Hop,321
2666,Land small rule,168,Pop,155
2667,Stage establish modern,238,Rock,243
2668,Part fill,125,Pop,86
2669,Media peace perform,309,EDM,228
2670,Soldier act dark,240,Pop,231
2671,Stage dream admit,182,Rock,151
2672,Child best,332,Classical,201
2673,Assume,205,Pop,53
2674,Plant cost,336,EDM,222
2675,As research,337,Hip-Hop,378
2676,Light,272,EDM,284
2677,Air life operation,129,Hip-Hop,205
2678,Event article,251,R&B,372
2679,Always reach,359,EDM,250
2680,Herself result,302,Pop,271
2681,Quite,228,R&B,162
2682,Establish teach during window,136,Jazz,332
2683,Claim glass,347,Hip-Hop,60
2684,Task,279,EDM,178
2685,Laugh throughout,298,Hip-Hop,11
2686,Summer member success,193,EDM,99
2687,Night bad wish,208,Hip-Hop,119
2688,Step anything buy both,176,R&B,351
2689,This skill,355,R&B,367
2690,National small,239,Rock,151
2691,Which could take,302,Hip-Hop,214
2692,Role wrong key,287,EDM,185
2693,Turn white talk,324,Classical,83
2694,Figure fight,173,Jazz,354
2695,Know clearly,142,EDM,248
2696,Wide work may,164,Rock,81
2697,Together even,245,Pop,213
2698,Response resource,197,Rock,108
2699,Growth audience,132,Pop,184
2700,Stay,211,EDM,82
2701,End relationship arrive,331,Classical,258
2702,Human industry leg,326,Pop,173
2703,Network,149,R&B,117
2704,Hot understand measure name,263,Rock,250
2705,Glass indeed,207,Classical,182
2706,Garden southern,131,Classical,286
2707,State baby sea,349,Rock,354
2708,Last out,274,EDM,54
2709,Hard reach quality,132,Hip-Hop,235
2710,Might wall,148,Pop,313
2711,Front husband son,320,Classical,53
2712,Television wife,130,R&B,54
2713,Interview eat mention,281,Pop,106
2714,Old between character,160,EDM,150
2715,Course whatever arm,233,Classical,260
2716,Very authority sound,307,Classical,51
2717,Republican agree product set,285,Jazz,172
2718,Everything upon court,151,Classical,104
2719,Republican agency region fast,226,Classical,394
2720,Sure city simply,182,Classical,243
2721,Let brother space,193,R&B,88
2722,Piece federal,188,Jazz,367
2723,Dog improve campaign,226,Jazz,323
2724,While almost executive,182,Rock,386
2725,Simple discuss learn,255,Hip-Hop,117
2726,Fall image money,325,Hip-Hop,212
2727,Task family leg,349,Hip-Hop,265
2728,Teacher particular specific,212,Pop,227
2729,Pattern allow beat,317,Pop,368
2730,Face right group,137,Pop,174
2731,Material its,222,Classical,85
2732,Image,135,Hip-Hop,389
2733,Program some,289,EDM,78
2734,Fund energy wear,134,EDM,366
2735,Character conference,344,R&B,152
2736,Set election person,222,EDM,359
2737,Wall international,343,Jazz,370
2738,With south thousand,200,Jazz,5
2739,Hit partner rather,350,R&B,313
2740,Whether hospital,299,Hip-Hop,229
2741,Machine because minute,172,R&B,320
2742,Market situation,286,Hip-Hop,358
2743,Thank thought,347,Classical,333
2744,Accept see bad month,318,Rock,155
2745,Staff company,129,R&B,172
2746,Most individual,305,EDM,379
2747,Like choose card,253,R&B,146
2748,Central stuff,143,R&B,283
2749,Turn toward something,253,Jazz,388
2750,Its data action,160,Pop,15
2751,Decision likely because,271,Jazz,124
2752,Staff,197,EDM,217
2753,Standard less summer bad,148,EDM,31
2754,Because lose,186,EDM,260
2755,Little box,151,Pop,388
2756,Other you,360,Pop,230
2757,Allow tonight,266,EDM,3
2758,National space resource,206,Rock,382
2759,For fish town,264,EDM,322
2760,Money likely series even,256,Classical,305
2761,Glass near design,209,Jazz,146
2762,Pretty professional,320,Classical,367
2763,Century future,292,Rock,366
2764,Miss,253,EDM,127
2765,Last bag talk,203,R&B,299
2766,Stand different trade,330,Classical,185
2767,Add value relate,145,Rock,365
2768,Purpose same human,332,Hip-Hop,42
2769,Join relationship campaign image,135,Hip-Hop,67
2770,Build,174,Hip-Hop,40
2771,Into life,293,R&B,207
2772,Child student all,263,R&B,399
2773,Summer,343,Jazz,300
2774,Have kitchen ready,282,Hip-Hop,226
2775,Police her will,358,Hip-Hop,375
2776,Tv,330,Rock,74
2777,Four party act,152,Hip-Hop,365
2778,Specific including,153,EDM,263
2779,Claim system,150,EDM,109
2780,Piece ball machine,241,Pop,383
2781,Bar,263,Jazz,61
2782,Factor,338,Hip-Hop,57
2783,Since live,214,R&B,149
2784,Do drop help,253,Rock,61
2785,Stuff,198,Jazz,156
2786,Address fish,244,Pop,74
2787,Major hair both,320,R&B,216
2788,Foot green,359,Jazz,146
2789,Within single,166,Classical,379
2790,Score people,120,Pop,281
2791,Size sort budget,137,Classical,23
2792,Treat road family,243,R&B,159
2793,Hospital forget,235,Jazz,194
2794,Republican same tend,333,EDM,311
2795,Hundred deep history,315,Rock,259
2796,North race change,237,Classical,231
2797,Only test forward,234,Rock,373
2798,Break leg fight bank,142,Classical,320
2799,Drug popular,279,Hip-Hop,199
2800,Trial eight building,350,Hip-Hop,174
2801,For,131,EDM,227
2802,Nor dog,191,EDM,46
2803,Security fast,301,Pop,293
2804,Lose light general,323,Classical,363
2805,Important somebody nature,263,EDM,64
2806,Face,263,Pop,99
2807,Quite here,258,R&B,388
2808,Theory southern,265,R&B,97
2809,Style throughout,241,R&B,10
2810,Strategy drive account,288,R&B,93
2811,Floor wife,190,Classical,106
2812,Local risk,332,EDM,297
2813,Price police everyone speak,141,Classical,274
2814,Friend race without,202,Hip-Hop,302
2815,Tree Democrat education stock,245,Classical,12
2816,Whether skill check,231,Rock,213
2817,Professional act such,340,R&B,163
2818,These evidence property,185,Pop,59
2819,Option doctor yes,258,Rock,147
2820,Author still effect,166,Jazz,394
2821,Low improve green,159,Jazz,209
2822,Hospital several evening,163,Pop,315
2823,Say animal nearly,166,Pop,366
2824,Quickly identify tough,196,Hip-Hop,51
2825,Area cell,156,Hip-Hop,166
2826,Campaign ready age religious,216,Classical,62
2827,Particular fear same,171,Rock,386
2828,Us movie,270,Rock,253
2829,Establish fall budget,312,R&B,198
2830,Window structure them hundred,188,Pop,163
2831,Control someone,261,Hip-Hop,34
2832,Put since,127,Hip-Hop,325
2833,Quite PM,353,Pop,138
2834,Near she,270,EDM,52
2835,This message,315,R&B,334
2836,Value decade him,197,R&B,209
2837,Station,141,Classical,326
2838,Society history,172,Classical,73
2839,Effort fall past,258,Rock,126
2840,Better society,228,R&B,232
2841,Suddenly actually another,120,Classical,238
2842,Your dinner,194,EDM,86
2843,Authority scene approach,135,Hip-Hop,140
2844,Class fear,184,Classical,349
2845,Also important,209,Classical,324
2846,Center heavy,269,Classical,262
2847,Compare find,131,Rock,379
2848,Occur discussion draw interesting,264,Pop,154
2849,Everything strong,221,EDM,63
2850,Board level station,305,R&B,144
2851,Strategy police work,173,R&B,259
2852,Always recent you impact,346,EDM,176
2853,Follow exactly,186,Classical,363
2854,Who already score,189,Rock,340
2855,Son record,207,Rock,236
2856,Interview,204,Pop,355
2857,Consumer now two,285,Pop,312
2858,Concern maybe speech course,121,Pop,345
2859,Weight certainly third,225,R&B,357
2860,Kid husband,245,Classical,202
2861,Check have especially,140,Classical,333
2862,Computer where ask,139,R&B,16
2863,Strong leg,233,EDM,64
2864,Speak sure,328,Hip-Hop,308
2865,Front body,219,Rock,394
2866,Character less,122,Pop,237
2867,Hot player can,359,Rock,228
2868,Everyone drive be us,176,EDM,11
2869,Address listen,191,EDM,364
2870,Catch money development partner,169,Pop,315
2871,Population direction,197,Classical,368
2872,Entire,179,Hip-Hop,186
2873,Among less particularly,191,Hip-Hop,361
2874,Loss particularly,275,Rock,4
2875,By,330,EDM,203
2876,Type throughout pull along,342,Jazz,292
2877,Image visit,246,Rock,283
2878,Really research yeah,288,EDM,290
2879,Poor book,294,R&B,290
2880,Seem,136,R&B,66
2881,Individual,136,Rock,133
2882,Yet threat they,339,Rock,268
2883,Use risk area remember,320,Jazz,99
2884,Front those,125,EDM,348
2885,Investment option after,277,Jazz,349
2886,Really address pressure,346,Hip-Hop,2
2887,From some entire,284,EDM,333
2888,Young establish,338,Jazz,222
2889,House property note,190,Pop,349
2890,Some week within,239,Hip-Hop,186
2891,Team clear good worker,314,Pop,370
2892,Consumer a,132,Jazz,216
2893,Minute soldier,234,Jazz,3
2894,New like,169,Jazz,42
2895,Both page,326,Pop,378
2896,Concern heart,296,Hip-Hop,39
2897,Office American window beat,170,Rock,169
2898,Ability fund,136,EDM,321
2899,Commercial resource ahead,127,Hip-Hop,222
2900,Certainly like,271,Classical,321
2901,Our customer,335,Jazz,127
2902,Modern movie realize,241,Rock,175
2903,Foot keep goal audience,330,Jazz,267
2904,Ability project mean,138,Classical,308
2905,Personal likely defense,232,Classical,49
2906,Place full,234,R&B,64
2907,Edge wish talk,135,Pop,194
2908,Reflect,347,Classical,356
2909,Edge add describe,320,Rock,32
2910,Accept TV surface,134,Jazz,313
2911,Common,230,Pop,53
2912,Open blood themselves,134,R&B,27
2913,Receive weight,337,Hip-Hop,206
2914,Use sport,278,Classical,211
2915,Ok often,341,R&B,338
2916,Worker husband stay,122,Hip-Hop,197
2917,Itself yet campaign,323,Hip-Hop,318
2918,Husband range,145,Jazz,334
2919,Condition next catch read,320,Pop,233
2920,Price,204,R&B,99
2921,Option by fight,146,Pop,305
2922,Since worker dream,137,R&B,100
2923,Add move car,152,EDM,261
2924,Entire network chair,210,Hip-Hop,247
2925,Recently,278,Hip-Hop,96
2926,Must dog,155,Classical,23
2927,Million each walk,152,Jazz,300
2928,Film its baby,251,EDM,387
2929,His official,199,R&B,278
2930,College more,157,Rock,241
2931,Head answer,274,Jazz,150
2932,Water process,122,R&B,301
2933,Study way wonder,293,Rock,30
2934,Fly threat,249,Classical,287
2935,Pull fight agent,228,Jazz,101
2936,Whatever finish open,283,Rock,36
2937,Foot simply,168,EDM,244
2938,After take,297,Hip-Hop,308
2939,College,204,Classical,297
2940,Occur history which can,205,R&B,154
2941,Hand player,204,Rock,54
2942,Ready role,344,Classical,22
2943,Watch form,176,Pop,328
2944,Source,297,Rock,239
2945,Sign brother,174,Rock,247
2946,Perhaps each,316,Classical,170
2947,East ask weight,216,Rock,205
2948,Human air,331,Pop,186
2949,May gas out,138,Jazz,16
2950,Really travel according,149,Rock,149
2951,Still any never,169,EDM,300
2952,Relationship single,212,Pop,16
2953,Tax strong light,170,Jazz,90
2954,Claim actually while,346,Jazz,369
2955,Data produce change,206,Classical,284
2956,Fight Republican TV,165,Rock,12
2957,Indeed admit,335,Jazz,52
2958,Since edge night somebody,332,EDM,71
2959,Need call strategy,287,Classical,57
2960,Country TV,359,Rock,157
2961,Likely organization,181,Jazz,191
2962,Key or much,163,R&B,320
2963,Relate hard pull,344,EDM,34
2964,Common study,156,Rock,98
2965,These range point,256,Hip-Hop,356
2966,Health poor head,201,R&B,220
2967,Rule particular,182,Pop,391
2968,Seat but,270,Rock,275
2969,Since series,322,Rock,168
2970,None beat why,133,EDM,144
2971,Report couple into,337,R&B,300
2972,Four popular,173,EDM,42
2973,Employee,322,EDM,315
2974,Threat no,162,R&B,199
2975,Hope alone relationship,345,EDM,385
2976,Degree need war,215,Hip-Hop,266
2977,Their successful,165,Jazz,365
2978,Close relationship,254,EDM,248
2979,Blue raise economy,246,Hip-Hop,138
2980,Spring movie study,222,EDM,299
2981,Piece strong whom,129,Rock,113
2982,Thank however,235,Classical,121
2983,Find trade agreement,175,Jazz,218
2984,Realize investment if,266,Rock,192
2985,Build become feeling image,260,Pop,69
2986,Sing foreign,141,Jazz,228
2987,Name interview read,210,Rock,299
2988,Trouble event respond nation,239,R&B,319
2989,Court local,229,Hip-Hop,240
2990,Walk price,224,Jazz,255
2991,Worker degree change turn,189,Hip-Hop,13
2992,Different call,233,Rock,136
2993,Training law help,139,Jazz,43
2994,Rich practice box next,335,R&B,263
2995,Wife might business,284,Pop,142
2996,Also site bed interest,145,Pop,37
2997,Agent whatever,129,R&B,103
2998,Himself control relate,170,EDM,169
2999,Poor record,197,EDM,394
3000,Than go look,336,Jazz,98
